Date,strategy_returns,cumulative_returns
2000-08-23,0.0,1.0
2000-08-24,0.0,1.0
2000-08-25,0.0,1.0
2000-08-28,0.0,1.0
2000-08-29,0.0,1.0
2000-08-30,0.0,1.0
2000-08-31,0.0,1.0
2000-09-01,0.0,1.0
2000-09-05,0.0,1.0
2000-09-06,0.0,1.0
2000-09-07,0.0,1.0
2000-09-08,0.0,1.0
2000-09-11,0.0,1.0
2000-09-12,0.0,1.0
2000-09-13,0.0,1.0
2000-09-14,0.0,1.0
2000-09-15,0.0,1.0
2000-09-18,0.0,1.0
2000-09-19,0.0,1.0
2000-09-20,0.0,1.0
2000-09-21,0.0,1.0
2000-09-22,0.0,1.0
2000-09-25,0.0,1.0
2000-09-26,0.0,1.0
2000-09-27,0.0,1.0
2000-09-28,0.0,1.0
2000-09-29,0.0,1.0
2000-10-02,0.0,1.0
2000-10-03,0.0,1.0
2000-10-04,0.0,1.0
2000-10-05,0.0,1.0
2000-10-06,0.0,1.0
2000-10-09,0.0,1.0
2000-10-10,0.0,1.0
2000-10-11,0.0,1.0
2000-10-12,0.0,1.0
2000-10-13,0.0,1.0
2000-10-16,0.0,1.0
2000-10-17,0.0,1.0
2000-10-18,0.0,1.0
2000-10-19,0.0,1.0
2000-10-20,0.0,1.0
2000-10-23,0.0,1.0
2000-10-24,0.0,1.0
2000-10-25,0.0,1.0
2000-10-26,0.0,1.0
2000-10-27,0.0,1.0
2000-10-30,0.0,1.0
2000-10-31,0.0,1.0
2000-11-01,0.0,1.0
2000-11-02,0.0,1.0
2000-11-03,0.0,1.0
2000-11-06,0.0,1.0
2000-11-07,0.0,1.0
2000-11-08,0.0,1.0
2000-11-09,0.0,1.0
2000-11-10,0.0,1.0
2000-11-13,0.0,1.0
2000-11-14,0.0,1.0
2000-11-15,0.0,1.0
2000-11-16,0.0,1.0
2000-11-17,0.0,1.0
2000-11-20,0.0,1.0
2000-11-21,0.0,1.0
2000-11-22,0.0,1.0
2000-11-27,0.0,1.0
2000-11-28,0.0,1.0
2000-11-29,0.0,1.0
2000-11-30,0.0,1.0
2000-12-01,0.0,1.0
2000-12-04,0.0,1.0
2000-12-05,0.0,1.0
2000-12-06,0.0,1.0
2000-12-07,0.0,1.0
2000-12-08,0.0,1.0
2000-12-11,0.0,1.0
2000-12-12,0.0,1.0
2000-12-13,0.0,1.0
2000-12-14,0.0,1.0
2000-12-15,0.0,1.0
2000-12-18,0.0,1.0
2000-12-19,0.0,1.0
2000-12-20,0.0,1.0
2000-12-21,0.0,1.0
2000-12-22,0.0,1.0
2000-12-26,0.0,1.0
2000-12-27,0.0,1.0
2000-12-28,0.0,1.0
2000-12-29,0.0,1.0
2001-01-02,0.0,1.0
2001-01-03,0.0,1.0
2001-01-04,0.0,1.0
2001-01-05,0.0,1.0
2001-01-08,0.0,1.0
2001-01-09,0.0,1.0
2001-01-10,0.0,1.0
2001-01-11,0.0,1.0
2001-01-12,0.0,1.0
2001-01-16,0.0,1.0
2001-01-17,0.0,1.0
2001-01-18,0.0,1.0
2001-01-19,0.0,1.0
2001-01-22,0.0,1.0
2001-01-23,0.0,1.0
2001-01-24,0.0,1.0
2001-01-25,0.0,1.0
2001-01-26,0.0,1.0
2001-01-29,0.0,1.0
2001-01-30,0.0,1.0
2001-01-31,0.0,1.0
2001-02-01,0.0,1.0
2001-02-02,0.0,1.0
2001-02-05,0.0,1.0
2001-02-06,0.0,1.0
2001-02-07,0.0,1.0
2001-02-08,0.0,1.0
2001-02-09,0.0,1.0
2001-02-12,0.0,1.0
2001-02-13,0.0,1.0
2001-02-14,0.0,1.0
2001-02-15,0.0,1.0
2001-02-16,0.0,1.0
2001-02-20,0.0,1.0
2001-02-21,0.0,1.0
2001-02-22,0.0,1.0
2001-02-23,0.0,1.0
2001-02-26,0.0,1.0
2001-02-27,0.0,1.0
2001-02-28,0.0,1.0
2001-03-01,0.012200721711644602,1.0122007217116447
2001-03-02,0.008292708470604093,1.0205946072105345
2001-03-05,0.01329544435790736,1.0341638660226826
2001-03-06,0.06115047008073771,1.0974034725704827
2001-03-07,-0.013624167444676538,1.082452263905813
2001-03-08,-0.0364432313568937,1.0430042056195001
2001-03-09,-0.03973165802882955,1.0015639191991952
2001-03-12,0.031239180523227106,1.0328519552766096
2001-03-13,-0.018282851957794388,1.0139684758839689
2001-03-14,-0.0008974130522241275,1.0130585273391668
2001-03-15,-0.013432797658246454,0.9994503171254586
2001-03-16,-0.022652169113420162,0.9768105995214713
2001-03-19,0.02798329144402062,1.004144975213489
2001-03-20,0.01876380235973485,1.022986553068916
2001-03-21,0.040552219843066895,1.0644709286654677
2001-03-22,-0.04544526362272161,1.0160957666935422
2001-03-23,-0.009451044497794103,1.0064926003885013
2001-03-26,0.019933402993814076,1.0265554230023373
2001-03-27,0.0007626496690456008,1.027338325155947
2001-03-28,0.0052794248138828825,1.0327620806020281
2001-03-29,0.015335242499827817,1.048599737552687
2001-03-30,-0.03177615769049014,1.0152792669380062
2001-04-02,0.01953911000518066,1.0351169202206871
2001-04-03,0.012456877724481952,1.0480112451264185
2001-04-04,0.017725856984822264,1.0665881425760149
2001-04-05,0.0068297899602814405,1.0738727155639356
2001-04-06,-0.028944440257100523,1.042790070904565
2001-04-09,0.010021283161323613,1.0532401654829162
2001-04-10,0.009051209833477736,1.0627732632257487
2001-04-11,-0.011220410053877472,1.0508485114180584
2001-04-12,0.017434609336190565,1.0691696446861496
2001-04-16,-0.009586272121295147,1.0589202935283597
2001-04-17,-0.09303854530378652,0.9603998898258225
2001-04-18,0.0607589149286063,1.0187527450291924
2001-04-19,0.0011074404209128752,1.0198809529979536
2001-04-20,-0.01558897021171235,1.0039820592021758
2001-04-23,0.061338771879956844,1.0655650857031476
2001-04-24,-0.038717531462603816,1.0243090359719838
2001-04-25,-0.02485005162551046,0.9988549035476031
2001-04-26,0.012423594072917654,1.0112642714070217
2001-04-27,0.06391158861874535,1.0758957775060225
2001-04-30,0.02230115660357418,1.0998894977293086
2001-05-01,0.07723854292131743,1.1848433599083799
2001-05-02,-0.01776886746062334,1.1637900352845683
2001-05-03,-0.004781527897012028,1.1582253407645904
2001-05-04,0.00019187751057131441,1.158447578159657
2001-05-07,0.030399429734345285,1.193663723912844
2001-05-08,-0.030624818619489513,1.1571079888753488
2001-05-09,0.003253491602834002,1.1608726300007268
2001-05-10,-0.01359076884961341,1.1450954784225442
2001-05-11,-0.000526988455462174,1.1444920263250136
2001-05-14,-0.0451736936491155,1.092791094143952
2001-05-15,0.016568757863899886,1.1108972851786496
2001-05-16,-0.0180802556509424,1.0908119782606818
2001-05-17,0.019697742865292855,1.1122985121228421
2001-05-18,0.004896839840497991,1.117745259791532
2001-05-21,0.008911841694778377,1.1277064286018832
2001-05-22,0.0063204196200329354,1.134834006438856
2001-05-23,-0.024259383376036725,1.107303633208492
2001-05-24,0.008328141221994934,1.1165254142414804
2001-05-25,-0.034178779015257676,1.0783639388432018
2001-05-29,0.024186362779784087,1.1044456402767002
2001-05-30,0.017153361993015703,1.1233905961459745
2001-05-31,-0.016961232609624288,1.1043365069332782
2001-06-01,0.006460055293304734,1.1114705818304822
2001-06-04,0.03017483385480585,1.1450090219717213
2001-06-05,-0.007045362146673562,1.136942018750722
2001-06-06,-0.01520893130522305,1.1196503456895206
2001-06-07,0.015520782981360504,1.137028195719973
2001-06-08,-0.018100304686681667,1.1164476389400937
2001-06-11,-0.01430303312193576,1.1004790513814264
2001-06-12,0.020949687678165574,1.1235337438042312
2001-06-13,-0.007616356230121135,1.1149765105748566
2001-06-14,0.016150710234290377,1.1329841731151913
2001-06-15,0.004340695424843166,1.137902112331852
2001-06-18,0.011253904578577334,1.1507079541237963
2001-06-19,-0.05162218853101608,1.0913058911718778
2001-06-20,-0.029640145074731505,1.0589594262366342
2001-06-21,0.01992217092447357,1.0800561969282028
2001-06-22,-0.032911095573329385,1.044510364206532
2001-06-25,-0.008183064784119232,1.0359630682285461
2001-06-26,-0.003498168244343014,1.0323390951209568
2001-06-27,-0.009301056268654184,1.0227372511089052
2001-06-28,0.005783793384144809,1.0286525520555871
2001-06-29,-0.027320571389763626,1.00054917657189
2001-07-02,0.021883918823024928,1.0224451135304335
2001-07-03,0.0279785542561935,1.0510516496133246
2001-07-05,-0.01562645191265294,1.0346274415529275
2001-07-06,0.011431326798071018,1.0464546059515711
2001-07-09,-0.03404954297615248,1.0108233048736304
2001-07-10,0.006823647675071931,1.01772080696784
2001-07-11,-0.0003051161925638479,1.017410283870125
2001-07-12,-0.009674990548144358,1.0075668489900969
2001-07-13,0.011674169661635092,1.0193293553306464
2001-07-16,0.006336201525589336,1.0257880315469703
2001-07-17,0.014228987939368165,1.0403839570762003
2001-07-18,0.015727202807308216,1.0567462865666077
2001-07-19,-0.008999137463851559,1.0472364814693802
2001-07-20,0.07465083396233113,1.1254135581668467
2001-07-23,0.004196705238484977,1.1301365871418676
2001-07-24,0.04049547450287977,1.1759020044912427
2001-07-25,-0.05174195847828483,1.115058531800325
2001-07-26,-0.007225252727287468,1.1070019521023495
2001-07-27,0.0013008088316512345,1.1084419500182996
2001-07-30,0.038427447100954804,1.1510365444171071
2001-07-31,-0.0008932256268326944,1.1500084090782128
2001-08-01,-0.0017641555278455345,1.1479796153862685
2001-08-02,-0.003977425392410028,1.143413612114062
2001-08-03,-0.01608040508156039,1.1250270580554975
2001-08-06,-0.03782242372386402,1.0824758079649104
2001-08-07,0.004379929759259216,1.0872169759698942
2001-08-08,-0.004346404391187886,1.0824914913313648
2001-08-09,0.0038656881597281534,1.0866760658724108
2001-08-10,-0.027975248708162703,1.0562760326644223
2001-08-13,0.0018248120087049347,1.0582035378533357
2001-08-14,-0.01188454264295924,1.0456272727827873
2001-08-15,-0.008507137957424471,1.0367319773211787
2001-08-16,0.021980407071604202,1.0595197682068473
2001-08-17,0.10966506968087408,1.1757120774155148
2001-08-20,-0.07849427238801321,1.0834254133609844
2001-08-21,0.0011244513357531183,1.084643672514227
2001-08-22,0.006079783097816482,1.0912380707815326
2001-08-23,0.04139321242634603,1.1364079200531085
2001-08-24,-0.037655919770168744,1.0936154345894045
2001-08-27,0.002017608709970309,1.09582192261559
2001-08-28,0.010498902554614109,1.107326850198341
2001-08-29,0.03171147822487719,1.1424418214962275
2001-08-30,0.0033143755600197333,1.146228302748139
2001-08-31,-0.013671980195622602,1.1305570920933043
2001-09-04,-0.01162481400263123,1.117414576178364
2001-09-05,0.021682600480552705,1.1416430300047855
2001-09-06,0.004396398740688663,1.1466621479842147
2001-09-07,-0.01009406418603746,1.1350876666627625
2001-09-10,0.00872987866159706,1.1449968442630036
2001-09-14,-0.024541717411659926,1.1168966552738586
2001-09-17,0.015165800239648974,1.133835286836074
2001-09-18,0.0008255749891558639,1.1347713528907082
2001-09-19,-0.02102019515088819,1.110918237601308
2001-09-20,-0.031482649644252146,1.075943587943496
2001-09-21,0.012528971950294843,1.0894240549769396
2001-09-24,-0.017705748609644266,1.0701349865302188
2001-09-25,-0.00018088869848011634,1.0699414112053074
2001-09-26,-0.03194322433630359,1.0357640326804751
2001-09-27,-0.040455732001037525,0.99386144055804
2001-09-28,-0.038111509786091055,0.9559838805401938
2001-10-01,-0.05891511697248255,0.8996619783943605
2001-10-02,0.02885629865179485,0.9256228931285727
2001-10-03,-0.001928004817657896,0.9238382877312864
2001-10-04,-0.020244706851592832,0.9051354524178891
2001-10-05,-0.003271236560452473,0.902174540233778
2001-10-08,-0.01488795167359197,0.8887430092776324
2001-10-09,-0.003095477383066942,0.8859919253930546
2001-10-10,0.008798917374815066,0.8937876951393414
