Date,6M Lookback,9M Lookback,24M Lookback,18M Lookback,12M Lookback
2000-01-31,1.0,1.0,1.0,1.0,1.0
2000-02-29,1.0,1.0,1.0,1.0,1.0
2000-03-31,1.0,1.0,1.0,1.0,1.0
2000-04-30,1.0,1.0,1.0,1.0,1.0
2000-05-31,1.0,1.0,1.0,1.0,1.0
2000-06-30,1.0,1.0,1.0,1.0,1.0
2000-07-31,1.0,1.0,1.0,1.0,1.0
2000-08-31,1.0,1.0,1.0,1.0,1.0
2000-09-30,1.1221519967176594,1.0,1.0,1.0,1.0
2000-10-31,1.0000698583466745,1.0,1.0,1.0,1.0
2000-11-30,0.8872396448830024,1.0,1.0,1.0,1.0
2000-12-31,0.7716121698023607,0.8897009344277879,1.0,1.0,1.0
2001-01-31,0.7193164184981571,0.8247013631775368,1.0,1.0,1.0
2001-02-28,0.8466191168184514,0.9395522855737602,1.0,1.0,1.0
2001-03-31,0.914330619494884,1.0162693846076163,1.0,1.0,1.0248585185541197
2001-04-30,0.998510503046589,1.1104736426145831,1.0,1.0,1.1198589561986985
2001-05-31,1.0461728410048696,1.1058698147881527,1.0,1.0,1.1317780648983347
2001-06-30,1.108191899543043,1.120322525587803,1.0,1.0,1.0191767731591386
2001-07-31,1.0284510039472872,0.9504454613087837,1.0,1.0,1.1495887179895548
2001-08-31,0.893558172112877,0.9078813705223588,1.0,1.0,1.1369703108447093
2001-09-30,0.8266013284771624,0.7741148515509512,1.0,0.9814897444899928,0.9450843702112919
2001-10-31,0.8991266444747513,0.8466879408433376,1.0,0.9429758155826291,0.8580025729000116
2001-11-30,0.8572313611112585,0.8360128171619027,1.0,0.6925961286537964,0.8916327206488667
2001-12-31,1.0147069106030147,0.956854543481551,1.0,0.7757024497659849,1.0006292348081953
2002-01-31,0.8391160199500282,0.7613701837039181,1.0,0.8001750094792052,0.9188793416410441
2002-02-28,0.8252715540197706,0.766646762326644,1.0,0.7568617659942677,0.9092286029121878
2002-03-31,1.0530380603980383,0.9851429952658177,1.2686625121901915,0.8442638514227326,1.0932119834211753
2002-04-30,1.0483218554779317,1.0464630243653124,1.2296006142244964,0.7840695479745257,1.1376241698259661
2002-05-31,1.0984087622355914,1.0203320040558512,1.2117360710718297,0.8308264939858854,1.0639005160977104
2002-06-30,1.0923373907797294,1.0357597121052382,1.0725000578584494,0.8674391417044856,1.0817242178836637
2002-07-31,1.123831102669676,1.0917880641759088,0.970176562040161,0.8111055505351265,1.0679697015773437
2002-08-31,1.010771573462349,0.9620090310027858,0.9962106581065492,0.8148004347984139,1.0186071599114759
2002-09-30,0.9498788466269634,1.1200965195156687,0.878057399436131,0.9398089839705481,1.0898607524386679
2002-10-31,0.9245363128637791,1.2237420882216126,0.9319845299887505,0.9755330894897009,1.127522676487048
2002-11-30,1.1085940413061977,1.3261853706990823,0.9313914668110705,0.9662508938163413,1.1097162070380324
2002-12-31,1.031327778464974,1.0839928651235267,0.9083865527572978,1.0255135809630778,1.0742892512812445
2003-01-31,1.028975210095236,1.0961207480114834,0.9415002195805107,0.9484052220230569,1.071125634876723
2003-02-28,0.9376465892372777,0.9555421525472905,1.0677107816201599,0.82864054720728,0.861366491475504
2003-03-31,1.0744695076942354,1.0094488416445275,1.0628591895156208,0.9470962007515661,1.004689772863098
2003-04-30,1.0169763316056588,1.045748654724124,1.0996399515160622,0.9615328074479595,1.0305471452130637
2003-05-31,1.0877897535648935,1.1184900545417473,1.1917010587959713,1.0516555663670932,1.1386322162017546
2003-06-30,1.0420060577055863,1.1261849801158619,1.156203083044629,1.0064664752527668,1.1088922718707075
2003-07-31,1.0764625107878036,1.1020621211320223,1.3508145793801383,1.0699344963049369,1.1178080171789964
2003-08-31,1.121816304027259,1.2132287900280079,1.304589922247185,1.0292479185378904,1.1433067677908062
2003-09-30,1.0549720885599367,1.1460390693977625,1.3414189996455714,1.0408743712247734,1.1034711710765475
2003-10-31,0.9130720264799224,1.0130720539905715,1.394966116382719,0.975242751156165,1.0766519962810976
2003-11-30,0.9614781806389108,1.0925007914088285,1.3837122966622992,0.9872883533623473,1.078628601341821
2003-12-31,0.94773653176987,1.0570311237144527,1.231973934388772,0.8875491061332518,1.003110014429798
2004-01-31,0.921170699614932,1.0272334205508038,1.3395752671214494,0.9540732765105255,1.0842814217709047
2004-02-29,0.8358699269819932,0.94429069256045,1.2385676243798944,0.8754124757120683,0.9898571960642171
2004-03-31,0.8412464474272873,0.9010540445736459,1.3900367652443197,0.9717216396189824,1.0377615929556174
2004-04-30,0.8766452661655182,0.9653188101057206,1.3115705156709436,0.9044162784667893,1.0402150804731378
2004-05-31,0.9741552588460655,1.0564588864746136,1.4698648704298074,0.9662394011480252,1.0954897721783292
2004-06-30,0.9702512977634715,1.0155937572746394,1.3450472628468622,0.8961225709807258,1.0557703745329479
2004-07-31,0.9037427815560355,1.1667501213057594,1.354726408437504,0.9523177758622524,1.1759698691477805
2004-08-31,1.075068769664521,1.373405704538383,1.571528265698899,1.1227967454742862,1.3602851569704295
2004-09-30,0.8620147665675246,1.0476149792364318,1.312165840232024,1.007020621073203,1.231039014127533
2004-10-31,0.8471702453480465,1.0591283451571833,1.2148240409490494,1.0570147942682666,1.167597615594937
2004-11-30,0.8613756703895575,1.104071311491814,1.2047171116997903,1.1487584612572113,1.204341236392815
2004-12-31,0.935619141395995,1.2409966039386429,1.3749153744898654,1.2627256964180509,1.38771995784172
2005-01-31,0.8550446283022262,1.1117029225827768,1.2238831143048445,1.1570440054897986,1.2659328085339954
